ID	Sentence	Labels
3432	Non amo i dipinti , preferisco i manuali .	1
257	Adoro il bacon , e più specificamente le mele .	0
4536	Si fida del tatto , eccetto che dei sensi .	0
95	Apprezzo la carta da parati , e più specificamente i tavoli .	0
739	Uso il nylon , eccetto la plastica .	0
3445	Non amo gli uffici , preferisco gli impiegati .	1
2171	Adoro il maiale , eccetto il pesce .	0
407	Amo le giraffe , e più specificamente i gatti .	0
22	Amo i cespugli , e più specificamente i pini .	0
4997	Uso il vinile , ma non il cuoio .	1
4299	Si fida delle ricostruzioni più che dell' udito .	1
4635	Amo i manuali , eccetto la musica .	0
2952	Non amo i guardaroba , preferisco la carta da parati .	1
308	Adoro i prodotti del mare , e più specificamente il caviale .	1
5293	Amo i giochi da tavolo , ma non i documentari .	1
5239	Adoro il manzo , ma non le ostriche .	1
1733	Ho incontrato i guardiani , un tipo interessante di biologo .	0
4780	Amo i bassotti , ma non i pappagalli .	1
4060	Amo il salmone più dei prodotti del mare .	0
5481	Amo i criceti , eccetto gli husky .	0
3142	Non amo il tacchino , preferisco il caviale .	1
78	Apprezzo i mobili , e più specificamente le posate .	0
2057	Apprezzo i tavoli , ed anche il parquet .	1
1512	Amo i cani , un tipo interessante di giraffa .	0
446	Amo gli orsi , e più specificamente i criceti .	0
4220	Amo gli orsi più dei gatti .	1
411	Amo i gatti , e più specificamente gli orsi .	0
2007	Uso il nylon , ed anche la plastica .	0
1356	Adoro i prodotti del mare , un tipo interessante di tacchino .	0
5277	Amo i saggi , ma non le commedie .	1
3332	Non si fida delle congetture , preferisce il tatto .	1
4547	Si fida dei sensi , eccetto che del gusto .	1
5479	Posso capire la tristezza , ma non i calcoli .	1
4035	Amo le mele più del bacon .	1
1006	Amo i treni , un tipo interessante di Kawasaki .	0
773	Apprezzo le sedie , eccetto i dipinti .	0
1101	Uso il legno , un tipo interessante di poliestere .	0
5265	Amo i film , ma non i videogiochi .	1
2374	Amo i gatti , ed anche le meduse .	1
5564	Amo i professori , ma non i ristoranti .	1
4941	Adoro gli abeti , ma non gli alberi .	0
2642	Ho incontrato i portieri , ed anche i fisici .	1
3677	Amo le camicie più dei gioielli .	1
3928	Amo i documentari , eccetto i film .	0
1147	Apprezzo le sedie , un tipo interessante di mobili .	1
5146	Apprezzo il blues , ma non i giochi da tavolo .	1
2190	Amo il prosciutto , ed anche il maiale .	0
2218	Amo le mele , ed anche il lardo .	1
3472	Non amo i ristoranti , preferisco i professori .	1
1232	Apprezzo il Primitivo , un tipo interessante di birra .	0
2259	Amo il caviale , ed anche il pollo .	1
4017	Amo il maiale più delle carote .	1
3175	Non amo i western , preferisco i videogiochi .	1
5447	Posso capire le emozioni , ma non la logica .	1
2720	Non amo le anatre , preferisco i maiali .	1
3473	Non amo i professori , preferisco le scuole .	1
5297	Amo le borsette , ma non i braccialetti .	1
5492	Amo i libri , ma non i cartoni animati .	1
5351	Amo i gatti , ma non le balene .	1
2586	Amo i guardiani , ed anche gli uffici .	1
3672	Amo le camicie più degli animali domestici .	1
531	Posso capire la paura , e più specificamente la stupidità .	0
4504	Amo i fisici più dei guardiani .	1
3566	Amo i gatti più dei bulldog .	1
1364	Adoro il pollo , un tipo interessante di granchi .	0
5068	Apprezzo il Merlot , ma non la birra .	1
4319	Si fida delle dicerie più che del gusto .	1
3704	Amo le calze più degli orecchini .	1
2418	Si fida dei sensi , ed anche dei notiziari .	1
2353	Amo gli orecchini , ed anche le scarpe .	1
4321	Si fida dei sensi più che del gusto .	0
5651	Amo i bulldog , e più specificamente i conigli .	0
4776	Amo i bassotti , ma non i cani .	0
3439	Non amo i ristoranti , preferisco gli impiegati .	1
4856	Amo i treni , ma non gli enduro .	1
3665	Amo le moto più delle Kawasakis .	0
5195	Adoro il lardo , ma non le mele .	1
4499	Amo gli impiegati più dei fisici .	1
4977	Uso il legno , ma non il nylon .	1
5103	Amo le Suzuki , eccetto le moto .	0
3506	Non amo gli astronomi , preferisco gli scienziati .	0
1665	Amo i romanzi , un tipo interessante di cartone animato .	0
1745	Ho incontrato i guardiani , un tipo interessante di genetista .	0
2458	Si fida del gusto , ed anche delle congetture .	1
4709	Ho incontrato i genetisti , eccetto i camerieri .	0
2707	Non amo i criceti , preferisco i pappagalli .	1
1007	Amo le Kawasakis , un tipo interessante di aeroplano .	0
3275	Non amo i conigli , preferisco gli orsi .	1
420	Amo i cani , e più specificamente le giraffe .	0
362	Amo i braccialetti , e più specificamente i gioielli .	0
160	Apprezzo il Primitivo , e più specificamente la coca cola .	0
4734	Ho incontrato i portieri , eccetto i fisici .	0
1360	Adoro i prodotti del mare , un tipo interessante di manzo .	0
3962	Apprezzo la techno più della musica .	0
4989	Uso il legno , ma non il vinile .	1
5494	Amo i dipinti , ma non i sussidiari .	1
1928	Amo gli animali domestici , ed anche le calze .	1
2520	Amo i dipinti , ed anche i sussidiari .	1
4948	Adoro gli abeti , ma non gli arbusti .	1
1680	Amo gli impiegati , un tipo interessante di fabbrica .	0
3516	Non amo gli impiegati , preferisco i fisici .	1
1657	Amo i dipinti , un tipo interessante di saggio .	0
2001	Uso la plastica , ed anche il vetro .	1
3786	Uso il cuoio più del poliestere .	1
5358	Amo gli animali domestici , ma non i cani .	1
4512	Si fida dei sensi , eccetto che della vista .	1
3468	Non amo le fabbriche , preferisco i professori .	1
1415	Amo i saggi , un tipo interessante di western .	0
2857	Non amo gli arbusti , preferisco le betulle .	1
36	Uso la plastica , e più specificamente il vetro .	0
2786	Non amo le Kawasakis , preferisco gli aeroplani .	1
2986	Non amo l' acqua , preferisco lo Chardonnay .	1
5758	Amo i vestiti , e più specificamente gli animali domestici .	0
1836	Amo i maiali , ed anche le anatre .	1
2886	Non amo il poliestere , preferisco il vetro .	1
1216	Apprezzo il Chianti , un tipo interessante di vino .	1
5065	Apprezzo il Merlot , ma non la sprite .	1
1827	Amo i pappagalli , ed anche i cani .	1
1571	Si fida del tatto , un tipo interessante di senso .	1
2887	Non amo il vetro , preferisco il poliestere .	1
5748	Amo le biciclette , e più specificamente le Kawasakis .	0
3405	Non amo i saggi , preferisco i libri .	0
2290	Adoro il pesce , eccetto il prosciutto .	0
3977	Amo le borsette , eccetto i braccialetti .	0
1583	Si fida del gusto , un tipo interessante di notiziario .	0
85	Apprezzo le sedie , e più specificamente il parquet .	0
4703	Ho incontrato i portieri , eccetto i biologi .	0
5393	Si fida della vista , ma non le dicerie .	1
242	Adoro il pesce , e più specificamente il prosciutto .	0
4382	Amo il cinema più dei sussidiari .	1
3902	Apprezzo il vino più del Chianti .	0
3280	Non amo le balene , preferisco i conigli .	1
625	Ho incontrato i camerieri , e più specificamente le fabbriche .	0
4824	Amo i maiali , ma non i passeri .	1
1397	Adoro il manzo , un tipo interessante di caviale .	0
5016	Apprezzo i dipinti , ma non le sedie .	1
1984	Amo gli alberi , ed anche i pini .	0
854	Apprezzo il vino , eccetto il Chianti .	1
4817	Amo i passeri , ma non i gatti .	1
4783	Amo i conigli , ma non i bassotti .	1
5299	Amo i gioielli , ma non i braccialetti .	1
2943	Non amo la carta da parati , preferisco i tavoli .	1
371	Amo i braccialetti , e più specificamente le scarpe .	0
3144	Non amo il manzo , preferisco il caviale .	1
2761	Non amo le moto , preferisco le Suzuki .	0
61	Uso il vetro , e più specificamente il vinile .	0
3313	Non si fida dell' udito , preferisce i sensi .	0
3620	Amo i passeri più degli uccelli .	0
2288	Amo i western , ed anche i sussidiari .	1
3298	Non si fida delle dicerie , preferisce la vista .	1
4263	Amo gli orsi più dei criceti .	1
5150	Apprezzo il blues , ma non i gioielli .	1
2459	Si fida delle congetture , ed anche del gusto .	1
866	Apprezzo l' acqua , eccetto il Primitivo .	0
3391	Non amo i sussidiari , preferisco i libri .	0
2073	Apprezzo i letti , ed anche i dipinti .	1
2369	Amo gli animali domestici , ed anche le giraffe .	1
4153	Amo i documentari più dei saggi .	1
2606	Ho incontrato gli scienziati , ed anche i camerieri .	1
2609	Ho incontrato gli scienziati , ed anche i guardiani .	1
4877	Amo gli occhiali , ma non le camicie .	1
5547	Amo le scuole , ma non i camerieri .	1
1884	Amo le navi , ed anche gli enduro .	1
836	Apprezzo il Merlot , eccetto la birra .	0
3066	Non amo le mele , preferisco il prosciutto cotto .	1
1628	Posso capire la tristezza , un tipo interessante di stupidità .	0
1944	Amo gli occhiali , ed anche le gonne .	1
5521	Amo il cinema , ma non i manuali .	1
3798	Uso il vinile più del legno .	1
3718	Amo le querce più degli alberi .	0
1386	Apprezzo la techno , eccetto il cibo .	0
4320	Si fida del gusto più che dei sensi .	0
774	Apprezzo i dipinti , eccetto le sedie .	0
148	Apprezzo il Chianti , e più specificamente la coca cola .	0
3213	Non amo le scarpe , preferisco i braccialetti .	1
1282	Apprezzo i giochi da tavolo , un tipo interessante di blues .	0
5309	Amo i gioielli , ma non le scarpe .	1
5475	Posso capire la tristezza , ma non la stupidità .	1
5062	Apprezzo il Merlot , ma non l' acqua .	1
2598	Amo gli uffici , ed anche i professori .	1
1927	Amo le calze , ed anche gli animali domestici .	1
3736	Amo l' erba più delle betulle .	1
2045	Apprezzo i mobili , ed anche la carta da parati .	1
1771	Amo i cani , eccetto i merli .	0
273	Adoro il salmone , e più specificamente i prodotti del mare .	0
5383	Amo le Kawasakis , eccetto le biciclette .	0
1043	Amo le calze , un tipo interessante di orecchino .	0
2307	Amo i documentari , ed anche i saggi .	1
2933	Non amo le sedie , preferisco il parquet .	1
4232	Amo i cani più delle giraffe .	1
2646	Adoro il lardo , eccetto il maiale .	0
2294	Amo i videogiochi , ed anche i western .	1
5810	Amo gli orecchini , eccetto le camicie .	0
865	Apprezzo il Primitivo , eccetto l' acqua .	0
4753	Amo i bobtail , ma non i gatti .	1
1703	Amo gli uffici , un tipo interessante di cameriere .	0
4115	Amo i film più dei thriller .	0
258	Adoro le mele , e più specificamente il bacon .	0
1494	Amo gli anelli , un tipo interessante di occhiali .	0
2981	Non amo lo Chardonnay , preferisco la coca cola .	1
2211	Amo il lardo , ed anche il pesce .	1
4772	Amo i bulldog , ma non i conigli .	1
2623	Ho incontrato gli astronomi , ed anche gli impiegati .	1
5728	Amo le biciclette , e più specificamente le Suzuki .	0
5765	Amo i vestiti , e più specificamente gli occhiali .	0
3619	Amo i gatti più dei passeri .	1
4275	Amo le meduse , eccetto i conigli .	0
2727	Non amo gli uccelli , preferisco i merli .	0
5179	Adoro il bacon , ma non il pesce .	1
1922	Amo i gioielli , ed anche i pantaloni .	1
4464	Amo i biologi più degli impiegati .	1
4183	Amo gli animali domestici , eccetto le balene .	0
3839	Amo i giochi da tavolo , eccetto i western .	0
3587	Amo i pappagalli più degli uccelli .	0
4014	Amo il prosciutto cotto più delle carote .	1
2253	Amo le ostriche , ed anche il vitello .	1
1338	Adoro il lardo , un tipo interessante di maiale .	1
1941	Amo le gonne , ed anche i gioielli .	1
3836	Apprezzo il parquet più delle sedie .	1
4767	Amo i cani , ma non i bulldog .	1
1869	Amo le moto , ed anche i treni .	1
2037	Apprezzo le sedie , ed anche i mobili .	0
5054	Apprezzo la carta da parati , ma non i letti .	1
4041	Amo il maiale più del lardo .	0
2920	Non amo il PVC , preferisco il cuoio .	1
3834	Apprezzo i mobili più della carta da parati .	1
172	Amo le gonne , eccetto le scarpe .	0
4953	Adoro gli alberi , ma non i pini .	1
3712	Amo le gonne più degli occhiali .	1
1079	Adoro gli arbusti , un tipo interessante di betulla .	0
1768	Amo i merli , eccetto i maiali .	0
421	Amo le giraffe , e più specificamente i cani .	0
634	Ho incontrato gli uffici , e più specificamente i camerieri .	0
3703	Amo gli occhiali più delle calze .	1
3729	Amo i thriller , eccetto i saggi .	0
3109	Non amo il salmone , preferisco il tacchino .	1
5592	Ho incontrato i genetisti , ma non i portieri .	1
4649	Amo i lavoratori , eccetto le fabbriche .	0
2281	Amo i videogiochi , ed anche i thriller .	1
4973	Uso il poliestere , ma non il cuoio .	1
4305	Si fida del tatto più che delle dicerie .	1
5783	Amo i gioielli , eccetto le camicie .	0
4237	Amo gli orsi più dei cani .	1
5057	Apprezzo il Merlot , ma non la coca cola .	1
4938	Amo le Harley-Davidson , eccetto le moto .	0
4769	Amo i criceti , ma non i bulldog .	1
4221	Amo gli animali domestici più degli orsi .	1
3330	Non si fida delle ricostruzioni , preferisce il tatto .	1
5524	Amo i manuali , ma non i dipinti .	1
338	Amo i western , e più specificamente i videogiochi .	0
5353	Amo le Kawasakis , eccetto le navi .	0
1596	Posso capire le emozioni , un tipo interessante di stupidità .	0
4576	Posso capire la logica , eccetto la paura .	0
5318	Amo le collane , ma non le scarpe .	1
1492	Amo gli anelli , un tipo interessante di sciarpa .	0
5747	Amo le Kawasakis , e più specificamente le biciclette .	0
4495	Amo i guardiani più degli astronomi .	1
5183	Adoro il bacon , ma non i broccoli .	1
170	Amo le calze , eccetto gli orecchini .	0
3231	Non amo le sciarpe , preferisco gli orecchini .	1
1995	Uso la plastica , ed anche il legno .	1
4300	Si fida dell' udito più che delle congetture .	1
127	Apprezzo il vino , e più specificamente l' acqua .	0
2782	Non amo le Kawasakis , preferisco le biciclette .	1
5250	Amo gli enduro , eccetto gli aeroplani .	0
2213	Amo il lardo , ed anche il maiale .	0
1268	Apprezzo la musica , un tipo interessante di techno .	0
1755	Ho incontrato i guardiani , un tipo interessante di astronomo .	0
1265	Apprezzo la techno , un tipo interessante di sport .	0
3674	Amo le camicie più dei vestiti .	0
5720	Amo le Harley-Davidson , e più specificamente gli aeroplani .	0
2417	Si fida dei notiziari , ed anche della vista .	1
1536	Amo i criceti , un tipo interessante di orso .	0
1873	Amo le Suzuki , ed anche le navi .	1
5446	Posso capire la logica , ma non la gioia .	1
1324	Adoro il bacon , un tipo interessante di pesce .	0
2684	Non amo i cani , preferisco i bulldog .	0
1618	Posso capire l' amore , un tipo interessante di stupidità .	0
3658	Amo gli enduro più dei treni .	1
1178	Apprezzo i guardaroba , un tipo interessante di parquet .	0
1044	Amo gli orecchini , un tipo interessante di calza .	0
659	Ho incontrato i biologi , e più specificamente gli scienziati .	0
2420	Si fida delle ricostruzioni , ed anche della vista .	1
4000	Amo le collane , eccetto gli occhiali .	0
1406	Amo i sussidiari , un tipo interessante di thriller .	0
813	Apprezzo le posate , eccetto i letti .	0
842	Apprezzo lo Chardonnay , eccetto il vino .	0
4480	Amo i genetisti più degli scienziati .	0
1335	Apprezzo i gioielli , eccetto il jazz .	0
3410	Non amo i cartoni animati , preferisco i saggi .	1
3428	Non amo il cinema , preferisco i manuali .	1
3075	Non amo il prosciutto , preferisco i broccoli .	1
266	Adoro i broccoli , e più specificamente il lardo .	0
2507	Amo i sussidiari , ed anche la musica .	1
2032	Uso il vetro , ed anche il PVC .	1
972	Amo le moto , un tipo interessante di bicicletta .	0
1055	Amo i maiali , eccetto le anatre .	0
4101	Amo il tacchino più del caviale .	1
1594	Posso capire la gioia , un tipo interessante di stupidità .	0
3915	Apprezzo il vino più del Primitivo .	0
2880	Non amo il poliestere , preferisco la plastica .	0
4381	Amo i sussidiari più del cinema .	1
4915	Adoro gli alberi , ma non le querce .	1
5078	Apprezzo la sprite , ma non lo Chardonnay .	1
1462	Amo le scarpe , un tipo interessante di braccialetto .	0
1438	Amo i saggi , un tipo interessante di documentario .	0
3353	Non ama la logica , preferisce la gioia .	1
3664	Amo le Kawasakis più delle moto .	0
3059	Non amo il prosciutto cotto , preferisco il maiale .	0
2669	Non amo i conigli , preferisco gli husky .	1
1522	Amo i conigli , un tipo interessante di giraffa .	0
4294	Si fida dell' udito più che dei sensi .	0
4447	Amo i lavoratori più dei guardiani .	0
372	Amo le scarpe , e più specificamente i braccialetti .	0
2016	Uso il legno , ed anche il vinile .	1
864	Apprezzo il vino , eccetto il Primitivo .	1
399	Amo i gioielli , e più specificamente gli anelli .	1
3078	Non amo le mele , preferisco il prosciutto .	1
3576	Amo i gatti più dei bassotti .	1
3894	Apprezzo lo Chardonnay più della birra .	1
1932	Amo i gioielli , ed anche le calze .	1
5471	Posso capire la tristezza , ma non la saggezza .	1
